r,l,t
760.0,4500,8665.686394929886
760.0,4500,8727.159927606583
640.0,2149,8757.49417591095
660.0,2158,8787.750150203705
660.0,2158,8819.531646251678
760.0,4500,8881.252189397812
580.0,2117,8910.818535804749
700.0,2215,8940.124171972275
780.0,4500,9003.167258262634
760.0,4500,9063.166360139847
760.0,4500,9125.76800942421
780.0,4500,9186.206023454666
780.0,4500,9248.079078912735
660.0,2157,9276.63424372673
600.0,2117,9306.314195871353
660.0,2157,9336.577340364456
