r,l,t
300.0,1820,3558.5999233722687
300.0,1829,3564.772622823715
400.0,1791,3570.567502260208
380.0,1820,3576.250632047653
400.0,1809,3581.9687085151672
300.0,1819,3587.6982140541077
260.0,1821,3593.7041857242584
260.0,1473,3598.567584514618
420.0,1820,3604.3186621665955
280.0,1631,3609.4604947566986
340.0,1819,3615.22988986969
280.0,1775,3620.803572654724
380.0,1821,3626.4720990657806
500.0,1841,3632.1189184188843
240.0,1615,3637.0919477939606
440.0,1823,3642.6714749336243
320.0,1789,3648.2055039405823
300.0,1639,3653.261487722397
400.0,1796,3658.945827960968
360.0,1787,3664.6444759368896
320.0,1695,3669.993079185486
300.0,1813,3675.842780828476
340.0,1789,3681.5645163059235
260.0,1792,3687.2473933696747
320.0,1829,3692.9397809505463
420.0,1766,3698.4613943099976
320.0,1804,3704.026876926422
340.0,1883,3709.90576672554
140.0,1059,3713.2288246154785
440.0,1820,3718.855184316635
320.0,1787,3724.3939349651337
300.0,1819,3730.047421693802
380.0,1789,3735.6493701934814
420.0,2165,3742.475843667984
400.0,1790,3748.108228445053
320.0,1819,3753.7206406593323
380.0,1787,3759.3184916973114
400.0,1772,3764.987654209137
420.0,1789,3770.7475876808167
220.0,1628,3776.2120821475983
260.0,1631,3781.5911705493927
420.0,1811,3787.466339826584
440.0,1852,3793.291396379471
380.0,1819,3799.210828781128
320.0,1787,3804.893259048462
420.0,1820,3810.6161901950836
340.0,1823,3816.2968821525574
480.0,1820,3821.9919080734253
320.0,1618,3826.9546325206757
320.0,1791,3832.459586620331
360.0,1791,3837.965918302536
360.0,1787,3843.5871856212616
360.0,1787,3849.1474282741547
300.0,1615,3854.4601402282715
340.0,1787,3860.0797276496887
300.0,1788,3865.639152765274
480.0,1793,3871.2459247112274
460.0,1819,3876.965998649597
460.0,2106,3883.476705312729
380.0,1788,3889.167829990387
360.0,1795,3895.265561103821
180.0,1791,3900.9896273612976
320.0,1770,3906.4649953842163
360.0,1820,3912.3511266708374
500.0,1819,3918.231416940689
380.0,1820,3924.022437095642
280.0,1767,3929.610748529434
400.0,1788,3935.2188630104065
460.0,1827,3940.9151318073273
320.0,1789,3946.7733006477356
300.0,1616,3951.9503540992737
320.0,1787,3957.589856147766
240.0,1615,3962.5862069129944
340.0,1762,3967.9674837589264
260.0,1769,3973.493993997574
580.0,2372,3980.95445895195
260.0,1633,3985.9937620162964
300.0,1615,3990.9863879680634
380.0,1774,3996.5302922725677
360.0,1852,4002.288871526718
260.0,1792,4007.8405606746674
200.0,1630,4012.925196170807
220.0,1607,4017.9059159755707
240.0,1630,4022.9422545433044
140.0,1064,4026.2286052703857
400.0,1852,4032.162688970566
400.0,1852,4038.117653608322
360.0,1681,4043.4528613090515
340.0,1819,4049.1764154434204
460.0,2122,4055.7501480579376
420.0,1822,4061.4081456661224
420.0,1792,4067.0158195495605
340.0,1821,4072.731864929199
340.0,1787,4078.304298877716
340.0,1851,4084.1132431030273
500.0,2497,4091.7711272239685
340.0,1787,4097.577666759491
320.0,1855,4103.759616613388
260.0,1791,4109.482649564743
300.0,1793,4115.059892177582
340.0,1797,4120.692925930023
400.0,1788,4126.489103794098
280.0,1775,4132.18421292305
300.0,1752,4137.666784524918
300.0,1854,4143.914744853973
400.0,1821,4149.779927015305
500.0,1851,4155.592775583267
260.0,1607,4160.685710906982
400.0,1819,4166.414367437363
260.0,1615,4171.475540161133
300.0,1819,4177.120177030563
320.0,1852,4182.892456293106
360.0,2218,4189.9987144470215
400.0,1788,4195.737974643707
400.0,2138,4202.54074716568
380.0,1825,4208.314051628113
300.0,1781,4213.839549303055
420.0,1853,4219.764769077301
280.0,1774,4225.676073551178
420.0,1802,4231.463198184967
340.0,1787,4237.161500453949
400.0,1789,4242.768662929535
320.0,1810,4248.46605348587
300.0,1766,4253.891560316086
300.0,1798,4259.415353298187
440.0,1778,4264.85068321228
400.0,1827,4270.428483247757
400.0,1851,4276.128426551819
380.0,1821,4281.853534460068
260.0,1755,4287.459260702133
300.0,1787,4293.061234712601
620.0,2562,4300.968597412109
320.0,1819,4306.735292673111
300.0,1788,4312.715019226074
420.0,1789,4318.888059854507
400.0,1787,4324.709981679916
400.0,1787,4330.288985967636
360.0,1822,4335.982928752899
460.0,1787,4341.54127240181
320.0,1857,4347.3197016716
260.0,1779,4352.848986387253
300.0,1766,4358.37061715126
360.0,1774,4363.92414855957
320.0,1794,4369.594925880432
380.0,1853,4375.420423746109
360.0,1787,4380.9574275016785
280.0,1806,4386.558993816376
200.0,1449,4391.068530321121
280.0,1763,4396.507467985153
300.0,1786,4402.063682317734
400.0,1821,4408.166677713394
340.0,1851,4414.008793592453
620.0,4500,4428.048470258713
400.0,1787,4433.801420927048
340.0,1820,4439.552053451538
240.0,1819,4445.2350080013275
380.0,1822,4451.044004201889
300.0,1630,4456.541719198227
260.0,1766,4462.753359079361
200.0,1788,4469.717910766602
280.0,1629,4475.619655847549
260.0,1788,4482.6714220047
420.0,1854,4489.163875102997
360.0,1822,4495.6306138038635
440.0,1790,4501.648363351822
400.0,1789,4507.791370868683
240.0,1732,4513.685021162033
300.0,1801,4520.3797261714935
660.0,4500,4536.142938375473
280.0,1768,4542.3593118190765
300.0,1787,4549.100506544113
340.0,1775,4555.975765943527
440.0,1829,4562.371249437332
260.0,1755,4568.414253950119
260.0,1824,4574.437023639679
380.0,1792,4580.351331710815
360.0,1787,4585.999930381775
380.0,1628,4591.190997600555
300.0,1787,4597.273369550705
400.0,1787,4603.364041805267
120.0,922,4606.468068599701
680.0,2334,4613.843913078308
360.0,1778,4619.491708517075
340.0,1822,4625.584022760391
440.0,1793,4632.293808221817
180.0,1615,4639.120786190033
360.0,1774,4645.367471456528
300.0,1793,4651.140452861786
340.0,1823,4656.856153488159
360.0,1822,4662.592484474182
200.0,1663,4667.747217416763
380.0,1886,4673.662753820419
340.0,1805,4679.422744035721
800.0,2794,4688.017634868622
360.0,1787,4693.5804715156555
