l,t
554000,19165.27085161209
555000,19168.7844247818
556000,19172.269477128983
557000,19175.831022262573
558000,19179.37221097946
559000,19182.902551412582
560000,19186.589047908783
561000,19189.98098731041
562000,19193.738800525665
563000,19197.490173339844
564000,19200.91594862938
565000,19204.254605531693
566000,19207.707083702087
567000,19210.99738740921
568000,19214.003108501434
569000,19216.997112751007
570000,19219.926388025284
571000,19223.339359521866
572000,19227.081309080124
573000,19230.83773136139
574000,19234.39689350128
575000,19237.662406921387
576000,19240.884169340134
577000,19244.03353881836
578000,19247.584085941315
579000,19250.938544988632
580000,19254.243408441544
581000,19257.411737918854
582000,19260.561015367508
583000,19263.906062602997
584000,19267.343739271164
585000,19270.88882112503
586000,19274.43389725685
587000,19278.0953810215
588000,19281.826400518417
589000,19285.52370786667
590000,19288.714998722076
591000,19291.647164821625
592000,19294.7423081398
593000,19298.43911910057
594000,19301.966114759445
595000,19305.284778118134
596000,19308.523135900497
597000,19311.772085905075
598000,19314.875241994858
599000,19320.18885731697
600000,19324.530617952347
601000,19328.11281991005
602000,19336.93171620369
603000,19340.336644411087
604000,19343.559851646423
605000,19347.489419698715
606000,19354.500091791153
607000,19363.22306084633
608000,19373.060646295547
609000,19383.872020483017
610000,19397.392693519592
611000,19412.0850148201
612000,19428.55511689186
613000,19440.642519950867
614000,19451.142221689224
615000,19461.1357588768
616000,19470.333072900772
617000,19480.42640852928
618000,19488.63363981247
619000,19496.238668203354
620000,19503.613120794296
621000,19511.52542424202
622000,19520.30068230629
623000,19529.66280770302
624000,19538.889815807343
625000,19550.059522867203
626000,19559.582576036453
627000,19567.269456624985
628000,19574.71182703972
629000,19582.03232574463
630000,19590.357246160507
631000,19599.70289850235
632000,19609.447904586792
633000,19619.577726602554
634000,19628.159792661667
635000,19635.80663537979
636000,19642.968354701996
637000,19650.424685955048
638000,19659.048152685165
639000,19667.966837882996
640000,19678.582798719406
641000,19688.938474178314
642000,19698.838983535767
643000,19707.26269054413
644000,19714.96984052658
645000,19722.360458612442
646000,19730.68103647232
647000,19739.619827985764
648000,19748.384321928024
649000,19758.299171447754
650000,19768.21191382408
651000,19776.546469926834
652000,19784.06410431862
653000,19792.261543512344
654000,19800.346321821213
655000,19808.888283252716
656000,19817.070951223373
657000,19825.241214990616
658000,19835.057530403137
659000,19844.63309121132
660000,19853.104888916016
661000,19860.396757125854
662000,19867.403239250183
663000,19875.175475358963
664000,19883.70861172676
665000,19892.767583608627
666000,19902.92589521408
667000,19912.524581193924
668000,19921.73783802986
669000,19929.751017332077
670000,19938.0850918293
671000,19946.83184862137
672000,19955.946665287018
673000,19966.018948316574
674000,19976.364270210266
675000,19986.285186767578
676000,19994.857899427414
677000,20002.519144058228
678000,20010.067053318024
679000,20018.018686532974
680000,20027.533653736115
681000,20036.65834212303
682000,20047.210748910904
683000,20057.837690114975
684000,20066.09902739525
685000,20074.089654922485
686000,20081.57933998108
687000,20089.55325961113
688000,20098.097288131714
689000,20106.836179494858
690000,20116.578742980957
691000,20126.764094114304
692000,20135.610931396484
693000,20143.11374592781
694000,20149.99681711197
695000,20157.017678260803
696000,20165.337261915207
697000,20176.02911257744
698000,20186.089077711105
699000,20196.48974132538
700000,20206.236196517944
701000,20214.63691687584
702000,20222.181985378265
703000,20229.878848791122
704000,20238.94273662567
705000,20247.760723352432
706000,20256.95249724388
707000,20266.62573170662
708000,20275.914259195328
709000,20284.560979127884
710000,20293.29026389122
711000,20301.308911800385
712000,20310.310353517532
713000,20319.518805503845
714000,20329.137010097504
715000,20339.34383559227
716000,20349.554610729218
717000,20358.399259090424
718000,20366.400664806366
719000,20374.28876543045
720000,20382.63897418976
721000,20391.688113451004
722000,20400.79407119751
723000,20410.58500480652
724000,20421.882351875305
725000,20431.575924396515
726000,20439.965296030045
727000,20447.658168315887
728000,20456.303572177887
729000,20465.488972187042
730000,20475.056758880615
731000,20485.3190407753
732000,20496.1140229702
733000,20504.884970903397
734000,20512.632276058197
735000,20520.48336482048
736000,20528.939378023148
737000,20539.96164250374
738000,20552.622599601746
739000,20563.61123561859
740000,20574.044856071472
741000,20582.571623325348
742000,20590.406549215317
743000,20598.37378168106
744000,20606.588863372803
745000,20615.605011940002
746000,20625.14156460762
747000,20635.165592432022
748000,20645.963399648666
749000,20654.5771214962
750000,20662.698870182037
751000,20671.17255139351
752000,20679.847462177277
753000,20689.01359152794
754000,20699.15603327751
755000,20709.450593948364
756000,20719.282214164734
757000,20728.026245117188
758000,20735.784858226776
759000,20743.10116648674
760000,20750.467616081238
761000,20759.250079631805
762000,20768.228615045547
763000,20778.374125480652
764000,20788.946061611176
765000,20798.66815686226
766000,20807.012472629547
767000,20814.930919647217
768000,20823.648726940155
769000,20832.643781900406
770000,20842.6798684597
771000,20852.158210992813
772000,20862.077058792114
773000,20870.85679912567
774000,20878.91880249977
775000,20886.851360559464
776000,20894.77346110344
777000,20903.479506015778
778000,20913.03674554825
779000,20922.429968118668
780000,20932.619277238846
781000,20942.89656305313
782000,20951.981225013733
783000,20960.226990938187
784000,20967.950662612915
785000,20976.907675266266
786000,20986.134518146515
787000,20996.397020816803
788000,21006.717032909393
789000,21016.433382749557
790000,21025.175009012222
791000,21032.965660572052
792000,21042.048309087753
793000,21051.03291630745
794000,21060.563564538956
795000,21070.80933690071
796000,21081.569846630096
797000,21091.224985837936
798000,21099.640383005142
799000,21107.292840719223
800000,21115.17632842064
801000,21124.292897462845
802000,21134.260895252228
803000,21145.183201789856
804000,21156.956642627716
805000,21170.27490568161
806000,21181.55731368065
807000,21192.789917707443
808000,21204.40177130699
809000,21215.123806238174
810000,21226.210082292557
811000,21236.75152373314
812000,21246.140818834305
813000,21254.647179841995
814000,21262.38468170166
815000,21269.623951911926
816000,21277.27143907547
817000,21286.90240764618
818000,21296.412215948105
819000,21306.414375066757
820000,21316.360635995865
821000,21325.481162071228
822000,21333.37267279625
823000,21340.64608311653
824000,21348.825032234192
825000,21358.164343595505
826000,21367.73130249977
827000,21377.149312257767
828000,21386.87369441986
829000,21396.016513347626
830000,21404.859382867813
831000,21413.457934379578
832000,21422.0595099926
833000,21431.157862186432
834000,21441.28225493431
835000,21450.74053668976
836000,21460.46113061905
837000,21469.612679481506
838000,21477.655146598816
839000,21485.393889904022
840000,21493.06130504608
841000,21501.425944328308
842000,21510.260680913925
843000,21519.726010799408
844000,21529.20004439354
845000,21539.373600006104
846000,21547.877872943878
847000,21555.979470014572
848000,21563.684720039368
849000,21572.396737337112
850000,21581.317631959915
851000,21590.919320583344
852000,21601.10379385948
853000,21611.175832748413
854000,21619.775235176086
855000,21627.7806558609
856000,21635.75675702095
857000,21644.16943025589
858000,21653.231266260147
859000,21664.767500162125
860000,21675.198199272156
861000,21686.869688987732
862000,21695.728550195694
863000,21704.137184381485
864000,21712.122913837433
865000,21720.731271266937
866000,21730.041394233704
867000,21741.06682395935
868000,21752.54252910614
869000,21763.50319337845
870000,21772.498837709427
871000,21780.16694712639
872000,21789.25591802597
873000,21797.730714321136
874000,21807.68433856964
875000,21817.71074604988
876000,21827.534786462784
877000,21836.54985308647
878000,21844.414792060852
879000,21852.277958393097
880000,21859.877856254578
881000,21868.369295358658
882000,21877.78093147278
883000,21887.82306742668
884000,21897.304163217545
885000,21906.98856472969
886000,21910.936020612717
887000,21914.482956171036
888000,21920.100755929947
889000,21928.150988340378
890000,21937.56932401657
891000,21947.086971521378
892000,21957.137825727463
893000,21966.468590259552
894000,21975.549465417862
895000,21984.52970647812
896000,21993.479172229767
897000,22002.72511291504
898000,22013.238569498062
899000,22021.9436712265
900000,22029.922402620316
901000,22039.18968820572
902000,22048.865960121155
903000,22058.783181905746
904000,22068.882448911667
905000,22078.698082447052
906000,22089.12021636963
907000,22098.014862060547
908000,22105.567707538605
909000,22112.38707780838
910000,22119.39812231064
911000,22127.68793606758
912000,22136.890441656113
913000,22146.95910525322
914000,22157.800067186356
915000,22168.88149356842
916000,22179.999143123627
917000,22192.101613521576
918000,22205.61971116066
919000,22221.439151525497
920000,22237.11334180832
921000,22252.58468270302
922000,22267.989534139633
923000,22281.05826306343
924000,22296.7655441761
925000,22312.452048540115
926000,22327.838579177856
927000,22343.309720993042
928000,22358.999760389328
929000,22373.639392852783
930000,22387.38369703293
931000,22402.474176883698
932000,22419.4541618824
933000,22435.122972249985
934000,22452.751087665558
935000,22467.02998328209
936000,22479.537823438644
937000,22492.969176769257
938000,22507.44470000267
939000,22522.046759605408
940000,22540.50548529625
941000,22555.433775424957
942000,22570.584701299667
943000,22586.06206870079
944000,22601.4893450737
945000,22617.579118728638
946000,22633.364278554916
947000,22649.639190912247
948000,22665.692090511322
949000,22680.190854549408
950000,22694.939294099808
951000,22709.410791397095
