r,l,t
4155.670313060284,301,5503.398736715317
5172.5337054133415,4500,5551.356046915054
5177.276544511318,4500,5594.522063970566
3651.0328733325005,287,5596.651688337326
3741.146709561348,326,5598.960305690765
4156.618873715401,308,5601.141818284988
9870.611109673977,583,5605.141372919083
4338.74367660284,331,5607.470356225967
5179.173676669598,4500,5650.038620710373
3742.095275104046,293,5652.196672439575
5182.967953205109,4500,5695.1556305885315
5173.482284069061,4500,5750.943903207779
5183.916512668133,4500,5794.930081605911
5179.173677384853,4500,5839.677712678909
3743.0438351631165,320,5841.927647829056
5184.865083813667,4500,5888.45400261879
5182.01938855648,4500,5932.737587213516
5179.173671364784,4500,5978.3641402721405
5182.9679508805275,4500,6022.7475662231445
2159.886183798313,4500,6067.029783248901
9804.777755737305,879,6091.219031333923
5185.8136510849,4500,6134.848823070526
3747.7866703867912,333,6137.268300771713
5184.8650822639465,4500,6181.011438369751
9855.055526077747,653,6185.595314502716
4251.475530862808,316,6188.180232524872
5183.916509032249,4500,6231.841955900192
5181.070820212364,4500,6277.003429174423
5181.070808470249,4500,6321.664230108261
5183.916512072086,4500,6365.026472568512
9726.888883113861,1229,6386.502821922302
5183.916511237621,4500,6429.991699695587
5180.122238636017,4500,6475.7387845516205
5190.556481897831,4500,6522.074838876724
5183.916520357132,4500,6570.367750406265
9850.222197115421,674,6575.408340930939
5182.967945694923,4500,6622.934850931168
9843.833348751068,703,6644.209041595459
9836.777766168118,735,6649.934433698654
3658.621402621269,335,6652.42902970314
5183.916518986225,4500,6699.630708456039
5157.356646597385,4500,6747.820470571518
5192.453618168831,4500,6792.697079181671
5189.607907176018,4500,6835.302581548691
3651.0328720211983,358,6837.83466053009
5176.3279837965965,4500,6880.031534910202
9876.666665792465,555,6896.118239879608
9812.277725458145,845,6901.833971977234
5186.762206733227,4500,6943.939653396606
9864.388894319534,611,6948.217954158783
5187.710775792599,4500,6990.429297447205
9845.944418549538,694,6995.192528486252
9873.722206234932,569,6999.092490673065
3633.0101065039635,329,7014.02653169632
4252.424096167088,299,7016.188498497009
9851.333320558071,669,7020.895911216736
4252.424101173878,320,7023.116235971451
9855.166614890099,652,7027.55828332901
9847.833300590515,685,7032.193470716476
5182.967950999737,4500,7074.701730251312
3630.1644000411034,318,7076.975883483887
9851.166616976261,670,7081.592679023743
5195.2993042469025,4500,7136.042690515518
9823.833337008953,793,7141.45240187645
3737.352438390255,304,7143.600558996201
9864.99993789196,608,7148.171427726746
9839.833335280418,721,7153.103704929352
4252.424100458622,393,7155.836587905884
4244.8355694413185,328,7158.167844295502
3645.3414685726166,295,7160.234807014465
9859.55554586649,632,7177.21258354187
3631.112974703312,277,7179.158910512924
5193.402170300484,4500,7221.030774593353
5189.607913017273,4500,7263.536719560623
9841.055515050888,716,7268.504345178604
9839.222172558308,724,7273.379646062851
5183.916513264179,4500,7317.960787534714
9654.388853311539,1556,7341.301810503006
3651.0328704714775,268,7343.354515075684
3748.7352328300476,361,7345.94895362854
9800.555543780327,898,7352.951874017715
9846.83334159851,690,7357.863808870316
5182.9679481983185,4500,7400.15890955925
9851.333285927773,669,7404.77666592598
3645.34146797657,261,7419.196177959442
9846.7222058177,690,7423.9304139614105
9849.111055016518,679,7428.610956668854
9847.611082792282,686,7433.2787499427795
9856.55554920435,646,7437.622699022293
9871.444373369217,579,7441.608028888702
9838.277764260769,728,7460.447867631912
9840.444391071796,718,7465.869926452637
9867.33332234621,597,7470.222244977951
9880.77776670456,537,7474.061888456345
9841.611104488373,713,7479.027273416519
5189.607914328575,4500,7525.116988420486
5193.4021717906,4500,7569.253839492798
9880.277770221233,539,7573.027595996857
9852.333302140236,665,7592.641485452652
9855.555534601212,650,7597.154469013214
9821.666678488255,803,7602.848252773285
9860.666644454002,627,7607.356592178345
9855.666660189629,650,7612.001878976822
9863.277766942978,616,7616.713174581528
9874.333277463913,566,7635.61345911026
5182.019377708435,4500,7680.019857406616
9059.388854682446,4233,7722.934115409851
9852.055530846119,666,7727.951711177826
9888.61106312275,502,7732.019042730331
9879.49999833107,543,7735.825908899307
5184.865068614483,4500,7779.618013381958
5050.168603956699,4500,7823.762465953827
4256.218365490437,298,7826.949483394623
9888.000013649464,504,7843.366132974625
5058.705710709095,4500,7886.052687168121
9886.611086249352,511,7889.521558761597
4254.321234762669,375,7892.139881849289
9875.777731895447,559,7895.939258813858
5139.333868443966,4500,7937.874142885208
9879.888871312141,541,7941.609905004501
9873.388854563236,570,7945.51874089241
9869.22223007679,589,7962.60501241684
4352.023604154587,299,7964.733786344528
5123.208229184151,4500,8007.297337293625
9880.611055254936,538,8011.665640830994
3733.5581625699997,284,8014.0170357227325
5175.3794087171555,4500,8057.102491617203
5183.916502118111,4500,8101.345208406448
9894.055538415909,477,8104.761372089386
5169.688011884689,4500,8149.363320350647
5155.459506094456,4500,8193.615253448486
5173.482272803783,4500,8236.747203111649
4172.744502723217,374,8253.594506263733
5179.173676252365,4500,8296.599157810211
9823.166630327702,796,8302.136836528778
9877.444397211075,552,8305.937060832977
4243.887000501156,348,8308.468136310577
9875.500014007092,561,8313.035636901855
9886.222174108028,512,8317.13031744957
5186.762206315994,4500,8359.9933822155
9895.444385111332,471,8376.106262922287
9894.388836085796,476,8379.604098796844
5189.607914328575,4500,8424.66933631897
9857.27775979042,643,8429.207875490189
9886.388839662075,512,8432.760939121246
9883.222220599651,526,8437.980355739594
9870.888885200024,581,8442.056483745575
9880.833297550678,537,8446.042934417725
3632.0615425109863,332,8462.12919831276
5182.96793371439,4500,8505.407236814499
9868.944421589375,590,8509.567550420761
9886.444394946098,511,8513.24811244011
9877.944386422634,550,8516.980675935745
9881.16665995121,535,8520.72165465355
5181.070802271366,4500,8564.208888292313
5184.865073561668,4500,8606.704130887985
9878.888893961906,545,8623.589685201645
4260.012626469135,329,8625.903673410416
5101.391209542751,4500,8668.474796533585
5185.813643455505,4500,8712.149013280869
9886.055534780025,513,8715.786133527756
9423.611092090607,2594,8746.961310863495
9888.611095964909,502,8750.58612370491
9875.11108326912,562,8754.49820971489
9884.444389879704,520,8758.226239919662
6708.263056218624,4500,8801.510955810547
9877.000007629395,554,8806.954501867294
9882.333327054977,530,8810.585416078568
9888.166614830494,504,8814.177536010742
9277.22220247984,3253,8848.33121585846
5094.751243591309,4500,8890.581979751587
5188.659339785576,4500,8934.668422937393
5192.45361584425,4500,8989.54228234291
5189.6079210639,4500,9031.69457769394
9865.94446694851,604,9035.912937641144
642.1795963048935,69,9036.491936206818
5182.967948913574,4500,9079.703212022781
4346.332197010517,307,9081.967321157455
5192.4536136984825,4500,9124.442373752594
5191.505052447319,4500,9168.903709888458
4258.115506708622,301,9171.02825474739
5188.659356236458,4500,9216.179597854614
3652.930009663105,310,9218.531639575958
3651.032872915268,265,9220.537553310394
4153.773175597191,386,9235.567169189453
4250.526969134808,310,9237.906652927399
5190.556489706039,4500,9281.297745227814
5167.790904819965,4500,9325.926352739334
5041.631521940231,4500,9368.202440023422
4150.927483677864,293,9370.310816287994
4247.681280314922,304,9372.452825069427
5180.122260808945,4500,9414.568235397339
5187.7107864022255,4500,9461.109489679337
5183.916520953178,4500,9504.245717525482
643.1281625628471,73,9504.907213926315
5190.556489706039,4500,9551.816778421402
9822.777782857418,798,9575.854922056198
5034.991568624973,4500,9622.766582489014
4358.663559436798,292,9625.06633758545
9853.055525779724,662,9631.065076589584
5183.9165179133415,4500,9679.45449590683
3749.683808386326,282,9682.920370101929
